
:CDEC data from SACRAMENTO RIVER AT KESWICK
.A KWK 20170331 PS DH0700 /QRH 10600 
.A KWK 20170331 PS DH0800 /QRH 10600 
.A KWK 20170331 PS DH0900 /QRH 10400 
.A KWK 20170331 PS DH1000 /QRH 10900 
.A KWK 20170331 PS DH1100 /QRH 8860 
.A KWK 20170331 PS DH1200 /QRH 8480 
.A KWK 20170331 PS DH1300 /QRH 8070 
.A KWK 20170331 PS DH1400 /QRH 10200 
.A KWK 20170331 PS DH1500 /QRH 10300 
.A KWK 20170331 PS DH1600 /QRH 10300 
.A KWK 20170331 PS DH1700 /QRH 10300 
.A KWK 20170331 PS DH1800 /QRH 10400 
.A KWK 20170331 PS DH1900 /QRH 10400 
.A KWK 20170331 PS DH2000 /QRH 10300 
.A KWK 20170331 PS DH2100 /QRH 10200 
.A KWK 20170331 PS DH2200 /QRH 10200 
.A KWK 20170331 PS DH2300 /QRH 10200 
.A KWK 20170401 PS DH0000 /QRH 10200 
.A KWK 20170401 PS DH0100 /QRH 10300 
.A KWK 20170401 PS DH0200 /QRH 10300 
.A KWK 20170401 PS DH0300 /QRH 10300 
.A KWK 20170401 PS DH0400 /QRH 10500 
.A KWK 20170401 PS DH0500 /QRH 10600 
.A KWK 20170401 PS DH0600 /QRH 10200 
.A KWK 20170401 PS DH0700 /QRH 10100 
.A KWK 20170401 PS DH0800 /QRH 10200 
.A KWK 20170401 PS DH0900 /QRH 10100 
.A KWK 20170401 PS DH1000 /QRH 10200 
.A KWK 20170401 PS DH1100 /QRH 10100 
.A KWK 20170401 PS DH1200 /QRH 10100 
.A KWK 20170401 PS DH1300 /QRH 10000 
.A KWK 20170401 PS DH1400 /QRH 10200 
.A KWK 20170401 PS DH1500 /QRH 10200 
.A KWK 20170401 PS DH1600 /QRH 10200 
.A KWK 20170401 PS DH1700 /QRH 10100 
.A KWK 20170401 PS DH1800 /QRH 10100 
.A KWK 20170401 PS DH1900 /QRH 10100 
.A KWK 20170401 PS DH2000 /QRH 10000 
.A KWK 20170401 PS DH2100 /QRH 10100 
.A KWK 20170401 PS DH2200 /QRH 10100 
.A KWK 20170401 PS DH2300 /QRH 10000 
.A KWK 20170402 PS DH0000 /QRH 10100 
.A KWK 20170402 PS DH0100 /QRH 10000 
.A KWK 20170402 PS DH0200 /QRH m 
.A KWK 20170402 PS DH0300 /QRH m 
.A KWK 20170402 PS DH0400 /QRH m 
.A KWK 20170402 PS DH0500 /QRH 10300 
.A KWK 20170402 PS DH0600 /QRH 10200 
.A KWK 20170402 PS DH0700 /QRH 10100 
.A KWK 20170402 PS DH0800 /QRH 9990 
.A KWK 20170402 PS DH0900 /QRH 9870 
.A KWK 20170402 PS DH1000 /QRH 9960 
.A KWK 20170402 PS DH1100 /QRH 10000 
.A KWK 20170402 PS DH1200 /QRH 9960 
.A KWK 20170402 PS DH1300 /QRH 10000 
.A KWK 20170402 PS DH1400 /QRH 10100 
.A KWK 20170402 PS DH1500 /QRH 10100 
.A KWK 20170402 PS DH1600 /QRH 10100 
.A KWK 20170402 PS DH1700 /QRH 9960 
.A KWK 20170402 PS DH1800 /QRH 9990 
.A KWK 20170402 PS DH1900 /QRH 9870 
.A KWK 20170402 PS DH2000 /QRH 9820 
.A KWK 20170402 PS DH2100 /QRH 9790 
.A KWK 20170402 PS DH2200 /QRH 9930 
.A KWK 20170402 PS DH2300 /QRH 9990 
.A KWK 20170403 PS DH0000 /QRH 10100 
.A KWK 20170403 PS DH0100 /QRH 9960 
.A KWK 20170403 PS DH0200 /QRH 10100 
.A KWK 20170403 PS DH0300 /QRH 10100 
.A KWK 20170403 PS DH0400 /QRH 10200 
.A KWK 20170403 PS DH0500 /QRH 10200 
.A KWK 20170403 PS DH0600 /QRH 10100 
.A KWK 20170403 PS DH0700 /QRH 9960 
.A KWK 20170403 PS DH0800 /QRH 9980 
.A KWK 20170403 PS DH0900 /QRH 9980 
.A KWK 20170403 PS DH1000 /QRH 9930 
.A KWK 20170403 PS DH1100 /QRH 9940 
.A KWK 20170403 PS DH1200 /QRH 10200 
.A KWK 20170403 PS DH1300 /QRH 10200 
.A KWK 20170403 PS DH1400 /QRH 10300 
.A KWK 20170403 PS DH1500 /QRH 10300 
.A KWK 20170403 PS DH1600 /QRH 10300 
.A KWK 20170403 PS DH1700 /QRH 10200 
.A KWK 20170403 PS DH1800 /QRH 10100 
.A KWK 20170403 PS DH1900 /QRH 10100 
.A KWK 20170403 PS DH2000 /QRH 10100 
.A KWK 20170403 PS DH2100 /QRH 10000 
.A KWK 20170403 PS DH2200 /QRH 10000 
.A KWK 20170403 PS DH2300 /QRH 9990 
.A KWK 20170404 PS DH0000 /QRH 10100 
.A KWK 20170404 PS DH0100 /QRH 10000 
.A KWK 20170404 PS DH0200 /QRH 10100 
.A KWK 20170404 PS DH0300 /QRH 10200 
.A KWK 20170404 PS DH0400 /QRH 10200 
.A KWK 20170404 PS DH0500 /QRH 10400 
.A KWK 20170404 PS DH0600 /QRH 10400 
.A KWK 20170404 PS DH0700 /QRH 10400 
.A KWK 20170404 PS DH0800 /QRH 10500 
.A KWK 20170404 PS DH0900 /QRH 10400 
.A KWK 20170404 PS DH1000 /QRH 10400 
.A KWK 20170404 PS DH1100 /QRH 10400 
.A KWK 20170404 PS DH1200 /QRH 10400 
.A KWK 20170404 PS DH1300 /QRH 10400 
.A KWK 20170404 PS DH1400 /QRH 10400 
.A KWK 20170404 PS DH1500 /QRH 10400 
.A KWK 20170404 PS DH1600 /QRH 10400 
.A KWK 20170404 PS DH1700 /QRH 10400 
.A KWK 20170404 PS DH1800 /QRH 10200 
.A KWK 20170404 PS DH1900 /QRH 10100 
.A KWK 20170404 PS DH2000 /QRH 10100 
.A KWK 20170404 PS DH2100 /QRH 9980 
.A KWK 20170404 PS DH2200 /QRH 9910 
.A KWK 20170404 PS DH2300 /QRH 9940 
.A KWK 20170405 PS DH0000 /QRH 9960 
.A KWK 20170405 PS DH0100 /QRH 9990 
.A KWK 20170405 PS DH0200 /QRH 10000 
.A KWK 20170405 PS DH0300 /QRH 10100 
.A KWK 20170405 PS DH0400 /QRH 10100 
.A KWK 20170405 PS DH0500 /QRH 10200 
.A KWK 20170405 PS DH0600 /QRH 10200 
.A KWK 20170405 PS DH0700 /QRH 10200 
.A KWK 20170405 PS DH0800 /QRH 10200 
.A KWK 20170405 PS DH0900 /QRH 10100 
.A KWK 20170405 PS DH1000 /QRH 10100 
.A KWK 20170405 PS DH1100 /QRH 10100 
.A KWK 20170405 PS DH1200 /QRH 10100 
.A KWK 20170405 PS DH1300 /QRH 10200 
.A KWK 20170405 PS DH1400 /QRH 10100 
.A KWK 20170405 PS DH1500 /QRH 10000 
.A KWK 20170405 PS DH1600 /QRH 10100 
.A KWK 20170405 PS DH1700 /QRH 9990 
.A KWK 20170405 PS DH1800 /QRH 10000 
.A KWK 20170405 PS DH1900 /QRH 9980 
.A KWK 20170405 PS DH2000 /QRH 9940 
.A KWK 20170405 PS DH2100 /QRH 9900 
.A KWK 20170405 PS DH2200 /QRH 9900 
.A KWK 20170405 PS DH2300 /QRH 9930 
.A KWK 20170406 PS DH0000 /QRH 9910 
.A KWK 20170406 PS DH0100 /QRH 9930 
.A KWK 20170406 PS DH0200 /QRH 9990 
.A KWK 20170406 PS DH0300 /QRH 9960 
.A KWK 20170406 PS DH0400 /QRH 10000 
.A KWK 20170406 PS DH0500 /QRH 10000 
.A KWK 20170406 PS DH0600 /QRH 10100 
.A KWK 20170406 PS DH0700 /QRH 10100 
.A KWK 20170406 PS DH0800 /QRH 10100 
.A KWK 20170406 PS DH0900 /QRH 10200 
.A KWK 20170406 PS DH1000 /QRH 10100 
.A KWK 20170406 PS DH1100 /QRH 10100 
.A KWK 20170406 PS DH1200 /QRH 10100 
.A KWK 20170406 PS DH1300 /QRH 10000 
.A KWK 20170406 PS DH1400 /QRH 10100 
.A KWK 20170406 PS DH1500 /QRH 10100 
.A KWK 20170406 PS DH1600 /QRH 10000 
.A KWK 20170406 PS DH1700 /QRH 10100 
.A KWK 20170406 PS DH1800 /QRH 10100 
.A KWK 20170406 PS DH1900 /QRH 10100 
.A KWK 20170406 PS DH2000 /QRH 10200 
.A KWK 20170406 PS DH2100 /QRH 10300 
.A KWK 20170406 PS DH2200 /QRH 10200 
.A KWK 20170406 PS DH2300 /QRH 10100 
.A KWK 20170407 PS DH0000 /QRH 10200 
.A KWK 20170407 PS DH0100 /QRH 10200 
.A KWK 20170407 PS DH0200 /QRH 10100 
.A KWK 20170407 PS DH0300 /QRH 10100 
.A KWK 20170407 PS DH0400 /QRH 10400 
.A KWK 20170407 PS DH0500 /QRH 10400 
.A KWK 20170407 PS DH0600 /QRH 11100 
.A KWK 20170407 PS DH0700 /QRH 11100 
.A KWK 20170407 PS DH0800 /QRH 11000 
.A KWK 20170407 PS DH0900 /QRH 11100 
.A KWK 20170407 PS DH1000 /QRH 11000 
.A KWK 20170407 PS DH1100 /QRH 10900 
.A KWK 20170407 PS DH1200 /QRH 10900 
.A KWK 20170407 PS DH1300 /QRH 10900 
.A KWK 20170407 PS DH1400 /QRH 10900 
.A KWK 20170407 PS DH1500 /QRH 11000 
.A KWK 20170407 PS DH1600 /QRH 11100 
.A KWK 20170407 PS DH1700 /QRH 11100 
.A KWK 20170407 PS DH1800 /QRH 11300 
.A KWK 20170407 PS DH1900 /QRH 11200 
.A KWK 20170407 PS DH2000 /QRH 10600 
.A KWK 20170407 PS DH2100 /QRH 10700 
.A KWK 20170407 PS DH2200 /QRH 11000 
.A KWK 20170407 PS DH2300 /QRH 10900 
.A KWK 20170408 PS DH0000 /QRH 10800 
.A KWK 20170408 PS DH0100 /QRH 10700 
.A KWK 20170408 PS DH0200 /QRH 10400 
.A KWK 20170408 PS DH0300 /QRH 10300 
.A KWK 20170408 PS DH0400 /QRH 10300 
.A KWK 20170408 PS DH0500 /QRH 10400 
.A KWK 20170408 PS DH0600 /QRH 10300 
.A KWK 20170408 PS DH0700 /QRH 10400 
.A KWK 20170408 PS DH0800 /QRH 10400 
.A KWK 20170408 PS DH0900 /QRH 10500 
.A KWK 20170408 PS DH1000 /QRH 10500 
.A KWK 20170408 PS DH1100 /QRH 10500 
.A KWK 20170408 PS DH1200 /QRH 10600 
.A KWK 20170408 PS DH1300 /QRH 10500 
.A KWK 20170408 PS DH1400 /QRH 10600 
.A KWK 20170408 PS DH1500 /QRH 10700 
.A KWK 20170408 PS DH1600 /QRH 10700 
.A KWK 20170408 PS DH1700 /QRH 10700 
.A KWK 20170408 PS DH1800 /QRH 10800 
.A KWK 20170408 PS DH1900 /QRH 10600 
.A KWK 20170408 PS DH2000 /QRH 10400 
.A KWK 20170408 PS DH2100 /QRH 10400 
.A KWK 20170408 PS DH2200 /QRH 10300 
.A KWK 20170408 PS DH2300 /QRH 10200 
.A KWK 20170409 PS DH0000 /QRH 10300 
.A KWK 20170409 PS DH0100 /QRH 10200 
.A KWK 20170409 PS DH0200 /QRH 10200 
.A KWK 20170409 PS DH0300 /QRH 10300 
.A KWK 20170409 PS DH0400 /QRH 10200 
.A KWK 20170409 PS DH0500 /QRH 10200 
.A KWK 20170409 PS DH0600 /QRH 10300 
.A KWK 20170409 PS DH0700 /QRH 10300 
.A KWK 20170409 PS DH0800 /QRH 10400 
.A KWK 20170409 PS DH0900 /QRH 10400 
.A KWK 20170409 PS DH1000 /QRH 10400 
.A KWK 20170409 PS DH1100 /QRH 10500 
.A KWK 20170409 PS DH1200 /QRH 10500 
.A KWK 20170409 PS DH1300 /QRH 10600 
.A KWK 20170409 PS DH1400 /QRH 10600 
.A KWK 20170409 PS DH1500 /QRH 10700 
.A KWK 20170409 PS DH1600 /QRH 10700 
.A KWK 20170409 PS DH1700 /QRH 10700 
.A KWK 20170409 PS DH1800 /QRH 10700 
.A KWK 20170409 PS DH1900 /QRH 10600 
.A KWK 20170409 PS DH2000 /QRH 10200 
.A KWK 20170409 PS DH2100 /QRH 10100 
.A KWK 20170409 PS DH2200 /QRH 10200 
.A KWK 20170409 PS DH2300 /QRH 10200 
.A KWK 20170410 PS DH0000 /QRH 10200 
.A KWK 20170410 PS DH0100 /QRH 10100 
.A KWK 20170410 PS DH0200 /QRH 10200 
.A KWK 20170410 PS DH0300 /QRH 10300 
.A KWK 20170410 PS DH0400 /QRH 10300 
.A KWK 20170410 PS DH0500 /QRH 10500 
.A KWK 20170410 PS DH0600 /QRH 10500 
.A KWK 20170410 PS DH0700 /QRH 10600 
.A KWK 20170410 PS DH0800 /QRH 10600 
.A KWK 20170410 PS DH0900 /QRH 10600 
.A KWK 20170410 PS DH1000 /QRH 10700 
.A KWK 20170410 PS DH1100 /QRH 10600 
.A KWK 20170410 PS DH1200 /QRH 10600 
.A KWK 20170410 PS DH1300 /QRH 10800 
.A KWK 20170410 PS DH1400 /QRH 10900 
.A KWK 20170410 PS DH1500 /QRH 10900 
.A KWK 20170410 PS DH1600 /QRH 11700 
.A KWK 20170410 PS DH1700 /QRH 9390 
.A KWK 20170410 PS DH1800 /QRH 11200 
.A KWK 20170410 PS DH1900 /QRH 11200 
.A KWK 20170410 PS DH2000 /QRH 10700 
.A KWK 20170410 PS DH2100 /QRH 10600 
.A KWK 20170410 PS DH2200 /QRH 9230 
.A KWK 20170410 PS DH2300 /QRH 9360 
.A KWK 20170411 PS DH0000 /QRH 9530 
.A KWK 20170411 PS DH0100 /QRH 9580 
.A KWK 20170411 PS DH0200 /QRH 9790 
.A KWK 20170411 PS DH0300 /QRH 9880 
.A KWK 20170411 PS DH0400 /QRH 9990 
.A KWK 20170411 PS DH0500 /QRH 9940 
.A KWK 20170411 PS DH0600 /QRH 9960 
.A KWK 20170411 PS DH0700 /QRH 9980 
.A KWK 20170411 PS DH0800 /QRH 10000 
.A KWK 20170411 PS DH0900 /QRH 10900 
.A KWK 20170411 PS DH1000 /QRH 8650 
.A KWK 20170411 PS DH1100 /QRH 9610 
.A KWK 20170411 PS DH1200 /QRH 10100 
.A KWK 20170411 PS DH1300 /QRH 10100 
.A KWK 20170411 PS DH1400 /QRH 10000 
.A KWK 20170411 PS DH1500 /QRH 9620 
.A KWK 20170411 PS DH1600 /QRH 10200 
.A KWK 20170411 PS DH1700 /QRH 10400 
.A KWK 20170411 PS DH1800 /QRH 10300 
.A KWK 20170411 PS DH1900 /QRH 10300 
.A KWK 20170411 PS DH2000 /QRH 10200 
.A KWK 20170411 PS DH2100 /QRH 10200 
.A KWK 20170411 PS DH2200 /QRH 10300 
.A KWK 20170411 PS DH2300 /QRH 10100 
.A KWK 20170412 PS DH0000 /QRH 10200 
.A KWK 20170412 PS DH0100 /QRH 10200 
.A KWK 20170412 PS DH0200 /QRH 10200 
.A KWK 20170412 PS DH0300 /QRH 10200 
.A KWK 20170412 PS DH0400 /QRH 10200 
.A KWK 20170412 PS DH0500 /QRH 10200 
.A KWK 20170412 PS DH0600 /QRH 10300 
.A KWK 20170412 PS DH0700 /QRH 10200 
.A KWK 20170412 PS DH0800 /QRH 10200 
.A KWK 20170412 PS DH0900 /QRH 10200 
.A KWK 20170412 PS DH1000 /QRH 10300 
.A KWK 20170412 PS DH1100 /QRH 10300 
.A KWK 20170412 PS DH1200 /QRH 10200 
.A KWK 20170412 PS DH1300 /QRH 10200 
.A KWK 20170412 PS DH1400 /QRH 10300 
.A KWK 20170412 PS DH1500 /QRH 10200 
.A KWK 20170412 PS DH1600 /QRH 10300 
.A KWK 20170412 PS DH1700 /QRH 10300 
.A KWK 20170412 PS DH1800 /QRH 16300 
.A KWK 20170412 PS DH1900 /QRH 19200 
.A KWK 20170412 PS DH2000 /QRH 19900 
.A KWK 20170412 PS DH2100 /QRH 20100 
.A KWK 20170412 PS DH2200 /QRH 20400 
.A KWK 20170412 PS DH2300 /QRH 20200 
.A KWK 20170413 PS DH0000 /QRH 20200 
.A KWK 20170413 PS DH0100 /QRH 20200 
.A KWK 20170413 PS DH0200 /QRH 20300 
.A KWK 20170413 PS DH0300 /QRH 20200 
.A KWK 20170413 PS DH0400 /QRH 20100 
.A KWK 20170413 PS DH0500 /QRH 20100 
.A KWK 20170413 PS DH0600 /QRH 20300 
.A KWK 20170413 PS DH0700 /QRH 20300 
.A KWK 20170413 PS DH0800 /QRH 20200 
.A KWK 20170413 PS DH0900 /QRH 20200 
.A KWK 20170413 PS DH1000 /QRH 20200 
.A KWK 20170413 PS DH1100 /QRH 20200 
.A KWK 20170413 PS DH1200 /QRH 21100 
.A KWK 20170413 PS DH1300 /QRH 19600 
.A KWK 20170413 PS DH1400 /QRH 19500 
.A KWK 20170413 PS DH1500 /QRH 20200 
.A KWK 20170413 PS DH1600 /QRH 20300 
.A KWK 20170413 PS DH1700 /QRH 20200 
.A KWK 20170413 PS DH1800 /QRH 20300 
.A KWK 20170413 PS DH1900 /QRH 20200 
.A KWK 20170413 PS DH2000 /QRH 19900 
.A KWK 20170413 PS DH2100 /QRH 19700 
.A KWK 20170413 PS DH2200 /QRH 20100 
.A KWK 20170413 PS DH2300 /QRH 20500 
.A KWK 20170414 PS DH0000 /QRH 20500 
.A KWK 20170414 PS DH0100 /QRH 20400 
.A KWK 20170414 PS DH0200 /QRH 20400 
.A KWK 20170414 PS DH0300 /QRH 20100 
.A KWK 20170414 PS DH0400 /QRH 20200 
.A KWK 20170414 PS DH0500 /QRH 20300 
.A KWK 20170414 PS DH0600 /QRH 20300 
.A KWK 20170414 PS DH0700 /QRH 20400 
.A KWK 20170414 PS DH0800 /QRH 23600 
.A KWK 20170414 PS DH0900 /QRH 25100 
.A KWK 20170414 PS DH1000 /QRH 25000 
.A KWK 20170414 PS DH1100 /QRH 25200 
.A KWK 20170414 PS DH1200 /QRH 25200 
.A KWK 20170414 PS DH1300 /QRH 25300 
.A KWK 20170414 PS DH1400 /QRH 25500 
.A KWK 20170414 PS DH1500 /QRH 25300 
.A KWK 20170414 PS DH1600 /QRH 25100 
.A KWK 20170414 PS DH1700 /QRH 25400 
.A KWK 20170414 PS DH1800 /QRH 25400 
.A KWK 20170414 PS DH1900 /QRH 25400 
.A KWK 20170414 PS DH2000 /QRH 25600 
.A KWK 20170414 PS DH2100 /QRH 25600 
.A KWK 20170414 PS DH2200 /QRH 25700 
.A KWK 20170414 PS DH2300 /QRH 25000 
.A KWK 20170415 PS DH0000 /QRH 25500 
.A KWK 20170415 PS DH0100 /QRH 25700 
.A KWK 20170415 PS DH0200 /QRH 25600 
.A KWK 20170415 PS DH0300 /QRH 25600 
.A KWK 20170415 PS DH0400 /QRH 25500 
.A KWK 20170415 PS DH0500 /QRH 25800 
.A KWK 20170415 PS DH0600 /QRH 25500 
.A KWK 20170415 PS DH0700 /QRH 25500 
.A KWK 20170415 PS DH0800 /QRH 25400 
.A KWK 20170415 PS DH0900 /QRH 25500 
.A KWK 20170415 PS DH1000 /QRH 25600 
.A KWK 20170415 PS DH1100 /QRH 25400 
.A KWK 20170415 PS DH1200 /QRH 25100 
.A KWK 20170415 PS DH1300 /QRH 25100 
.A KWK 20170415 PS DH1400 /QRH 24900 
.A KWK 20170415 PS DH1500 /QRH 25000 
.A KWK 20170415 PS DH1600 /QRH 25100 
.A KWK 20170415 PS DH1700 /QRH 25300 
.A KWK 20170415 PS DH1800 /QRH 25200 
.A KWK 20170415 PS DH1900 /QRH 25000 
.A KWK 20170415 PS DH2000 /QRH 25300 
.A KWK 20170415 PS DH2100 /QRH 25600 
.A KWK 20170415 PS DH2200 /QRH 25500 
.A KWK 20170415 PS DH2300 /QRH 25600 
.A KWK 20170416 PS DH0000 /QRH 25600 
.A KWK 20170416 PS DH0100 /QRH 25500 
.A KWK 20170416 PS DH0200 /QRH 25500 
.A KWK 20170416 PS DH0300 /QRH 25600 
.A KWK 20170416 PS DH0400 /QRH 25200 
.A KWK 20170416 PS DH0500 /QRH 25200 
.A KWK 20170416 PS DH0600 /QRH 25200 
.A KWK 20170416 PS DH0700 /QRH 25300 
.A KWK 20170416 PS DH0800 /QRH 25400 
.A KWK 20170416 PS DH0900 /QRH 25100 
.A KWK 20170416 PS DH1000 /QRH 25000 
.A KWK 20170416 PS DH1100 /QRH 25200 
.A KWK 20170416 PS DH1200 /QRH 25100 
.A KWK 20170416 PS DH1300 /QRH 25000 
.A KWK 20170416 PS DH1400 /QRH 25200 
.A KWK 20170416 PS DH1500 /QRH 25200 
.A KWK 20170416 PS DH1600 /QRH 25100 
.A KWK 20170416 PS DH1700 /QRH 25400 
.A KWK 20170416 PS DH1800 /QRH 25500 
.A KWK 20170416 PS DH1900 /QRH 25500 
.A KWK 20170416 PS DH2000 /QRH 25500 
.A KWK 20170416 PS DH2100 /QRH 25400 
.A KWK 20170416 PS DH2200 /QRH 25400 
.A KWK 20170416 PS DH2300 /QRH 25500 
.A KWK 20170417 PS DH0000 /QRH 25300 
.A KWK 20170417 PS DH0100 /QRH 25300 
.A KWK 20170417 PS DH0200 /QRH 25200 
.A KWK 20170417 PS DH0300 /QRH 25100 
.A KWK 20170417 PS DH0400 /QRH 25200 
.A KWK 20170417 PS DH0500 /QRH 24900 
.A KWK 20170417 PS DH0600 /QRH 25100 
.A KWK 20170417 PS DH0700 /QRH 25100 
.A KWK 20170417 PS DH0800 /QRH 25100 
.A KWK 20170417 PS DH0900 /QRH 25100 
.A KWK 20170417 PS DH1000 /QRH 25000 
.A KWK 20170417 PS DH1100 /QRH 24800 
.A KWK 20170417 PS DH1200 /QRH 24900 
.A KWK 20170417 PS DH1300 /QRH 25000 
.A KWK 20170417 PS DH1400 /QRH 25000 
.A KWK 20170417 PS DH1500 /QRH 24900 
.A KWK 20170417 PS DH1600 /QRH 25300 
.A KWK 20170417 PS DH1700 /QRH 25300 
.A KWK 20170417 PS DH1800 /QRH 25200 
.A KWK 20170417 PS DH1900 /QRH 25300 
.A KWK 20170417 PS DH2000 /QRH 25500 
.A KWK 20170417 PS DH2100 /QRH 26200 
.A KWK 20170417 PS DH2200 /QRH 26200 
.A KWK 20170417 PS DH2300 /QRH 25000 
.A KWK 20170418 PS DH0000 /QRH 25000 
.A KWK 20170418 PS DH0100 /QRH 25500 
.A KWK 20170418 PS DH0200 /QRH 25600 
.A KWK 20170418 PS DH0300 /QRH 25200 
.A KWK 20170418 PS DH0400 /QRH 25300 
.A KWK 20170418 PS DH0500 /QRH 25100 
.A KWK 20170418 PS DH0600 /QRH 25200 
.A KWK 20170418 PS DH0700 /QRH 25200 
.A KWK 20170418 PS DH0800 /QRH 25200 
.A KWK 20170418 PS DH0900 /QRH 25100 
.A KWK 20170418 PS DH1000 /QRH 25100 
.A KWK 20170418 PS DH1100 /QRH 25300 
.A KWK 20170418 PS DH1200 /QRH 28300 
.A KWK 20170418 PS DH1300 /QRH 31200 
.A KWK 20170418 PS DH1400 /QRH 30700 
.A KWK 20170418 PS DH1500 /QRH 30600 
.A KWK 20170418 PS DH1600 /QRH 30200 
.A KWK 20170418 PS DH1700 /QRH 30300 
.A KWK 20170418 PS DH1800 /QRH 30600 
.A KWK 20170418 PS DH1900 /QRH 30600 
.A KWK 20170418 PS DH2000 /QRH 30600 
.A KWK 20170418 PS DH2100 /QRH 30666 
.A KWK 20170418 PS DH2200 /QRH 30559 
.A KWK 20170418 PS DH2300 /QRH 30747 
.A KWK 20170419 PS DH0000 /QRH 30720 
.A KWK 20170419 PS DH0100 /QRH 30747 
.A KWK 20170419 PS DH0200 /QRH 30639 
.A KWK 20170419 PS DH0300 /QRH 30451 
.A KWK 20170419 PS DH0400 /QRH 30559 
.A KWK 20170419 PS DH0500 /QRH 30264 
.A KWK 20170419 PS DH0600 /QRH 30344 
.A KWK 20170419 PS DH0700 /QRH 30639 
.A KWK 20170419 PS DH0800 /QRH 31018 
.A KWK 20170419 PS DH0900 /QRH 30184 
.A KWK 20170419 PS DH1000 /QRH 30210 
.A KWK 20170419 PS DH1100 /QRH 30317 
.A KWK 20170419 PS DH1200 /QRH 30451 
.A KWK 20170419 PS DH1300 /QRH 30532 
.A KWK 20170419 PS DH1400 /QRH 30184 
.A KWK 20170419 PS DH1500 /QRH 30344 
.A KWK 20170419 PS DH1600 /QRH 30666 
.A KWK 20170419 PS DH1700 /QRH 30936 
.A KWK 20170419 PS DH1800 /QRH 30666 
.A KWK 20170419 PS DH1900 /QRH 31045 
.A KWK 20170419 PS DH2000 /QRH 30909 
.A KWK 20170419 PS DH2100 /QRH 29997 
.A KWK 20170419 PS DH2200 /QRH 29891 
.A KWK 20170419 PS DH2300 /QRH 29944 
.A KWK 20170420 PS DH0000 /QRH 29997 
.A KWK 20170420 PS DH0100 /QRH 30050 
.A KWK 20170420 PS DH0200 /QRH 29891 
.A KWK 20170420 PS DH0300 /QRH 30024 
.A KWK 20170420 PS DH0400 /QRH 29785 
.A KWK 20170420 PS DH0500 /QRH 29705 
.A KWK 20170420 PS DH0600 /QRH 29811 
.A KWK 20170420 PS DH0700 /QRH 29785 
.A KWK 20170420 PS DH0800 /QRH 29864 
.A KWK 20170420 PS DH0900 /QRH 30050 
.A KWK 20170420 PS DH1000 /QRH 30184 
.A KWK 20170420 PS DH1100 /QRH 29944 
.A KWK 20170420 PS DH1200 /QRH 30077 
.A KWK 20170420 PS DH1300 /QRH 30024 
.A KWK 20170420 PS DH1400 /QRH 30210 
.A KWK 20170420 PS DH1500 /QRH 30398 
.A KWK 20170420 PS DH1600 /QRH 30210 
.A KWK 20170420 PS DH1700 /QRH 30237 
.A KWK 20170420 PS DH1800 /QRH 30585 
.A KWK 20170420 PS DH1900 /QRH 30290 
.A KWK 20170420 PS DH2000 /QRH 30505 
.A KWK 20170420 PS DH2100 /QRH 30585 
.A KWK 20170420 PS DH2200 /QRH 30720 
.A KWK 20170420 PS DH2300 /QRH 30936 
.A KWK 20170421 PS DH0000 /QRH 30801 
.A KWK 20170421 PS DH0100 /QRH 30801 
.A KWK 20170421 PS DH0200 /QRH 30909 
.A KWK 20170421 PS DH0300 /QRH 31290 
.A KWK 20170421 PS DH0400 /QRH 30909 
.A KWK 20170421 PS DH0500 /QRH 30936 
.A KWK 20170421 PS DH0600 /QRH 30532 
.A KWK 20170421 PS DH0700 /QRH 30559 
.A KWK 20170421 PS DH0800 /QRH 30478 
.A KWK 20170421 PS DH0900 /QRH 29864 
.A KWK 20170421 PS DH1000 /QRH 30210 
.A KWK 20170421 PS DH1100 /QRH 30130 
.A KWK 20170421 PS DH1200 /QRH 30077 
.A KWK 20170421 PS DH1300 /QRH 30104 
.A KWK 20170421 PS DH1400 /QRH 30478 
.A KWK 20170421 PS DH1500 /QRH 30424 
.A KWK 20170421 PS DH1600 /QRH 30855 
.A KWK 20170421 PS DH1700 /QRH 30828 
.A KWK 20170421 PS DH1800 /QRH 30936 
.A KWK 20170421 PS DH1900 /QRH 30639 
.A KWK 20170421 PS DH2000 /QRH 30666 
.A KWK 20170421 PS DH2100 /QRH 30801 
.A KWK 20170421 PS DH2200 /QRH 30666 
.A KWK 20170421 PS DH2300 /QRH 30451 
.A KWK 20170422 PS DH0000 /QRH 30801 
.A KWK 20170422 PS DH0100 /QRH 30559 
.A KWK 20170422 PS DH0200 /QRH 30585 
.A KWK 20170422 PS DH0300 /QRH 30451 
.A KWK 20170422 PS DH0400 /QRH 30451 
.A KWK 20170422 PS DH0500 /QRH 30317 
.A KWK 20170422 PS DH0600 /QRH 30237 
.A KWK 20170422 PS DH0700 /QRH 30317 
.A KWK 20170422 PS DH0800 /QRH 30424 
.A KWK 20170422 PS DH0900 /QRH 29971 
.A KWK 20170422 PS DH1000 /QRH 30210 
.A KWK 20170422 PS DH1100 /QRH 30237 
.A KWK 20170422 PS DH1200 /QRH 30344 
.A KWK 20170422 PS DH1300 /QRH 30371 
.A KWK 20170422 PS DH1400 /QRH 30639 
.A KWK 20170422 PS DH1500 /QRH 30505 
